Tweet Id,Datetime,Text,Topic
1350831320897900000,1/17/2021 15:44,RT @Dunkman42: @barstoolsports @thisleague James Harden walking into the Brooklyn locker room for the 1st time.. https://t.co/gzf2SdFJFe,James Harden
1350831321552130000,1/17/2021 15:44,"RT @BleacherReport: James Harden becomes the first player in NBA history to score a 30-point triple-double in their debut with a team ♨️

B…",James Harden
1350831327948520000,1/17/2021 15:44,RT @malika_andrews: James Harden has become the first player in NBA history to record a 30-point triple double in their debut with a team.…,James Harden
1350831328971930000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831337301700000,1/17/2021 15:44,RT @TheHoopCentral: James Harden from 12/15-1/16. 🤔 https://t.co/NZqaa8kdUh,James Harden
1350831343798780000,1/17/2021 15:44,"RT @infobaeamerica: Entre críticas y polémicas, James Harden debutó con los Nets e hizo historia en su primer partido https://t.co/ax0inMZb…",James Harden
1350831344465670000,1/17/2021 15:44,RT @BleacherReport: James Harden to Kevin Durant 🙌 https://t.co/odfFy6JOF8,James Harden
1350831358336060000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831362559920000,1/17/2021 15:44,"RT @ComplexSports: Kevin Durant: 
42 points, 5 assists  

James Harden:
32 points, 12 rebounds, 14 assists 

Back together again. Sheesh!🔥…",James Harden
1350831380381510000,1/17/2021 15:44,"RT @TheNBACentral: Kevin Durant 
42 PTS - 4 REB -5 AST - 2 STL -2 BLK

James Harden 
32 PTS - 12 REB -14 AST - 4 STL -1 BLK

Easy money htt…",James Harden
1350831380389890000,1/17/2021 15:44,Serious question. Why isn’t James Harden fat anymore?,James Harden
1350831392247180000,1/17/2021 15:44,RT @DurantHours: If you’re watching the NFL Playoffs over James Harden’s Nets debut today you’re a certified weirdo https://t.co/2OmfVmBUhf,James Harden
1350831414175010000,1/17/2021 15:44,RT @malika_andrews: James Harden has become the first player in NBA history to record a 30-point triple double in their debut with a team.…,James Harden
1350831437226900000,1/17/2021 15:44,RT @LegionHoops: James Harden really finessed all of us. https://t.co/IEIlUOHtdl,James Harden
